caseID,prefix,ElapsedAct,StartTime,LastTime,NextTime,predictedEndTime,Duration
7866,5,a1-a2-a2-a2-a2-a2,2012-02-07 02:27:00,2012-03-03 23:52:00,2012-03-08 18:15:00,2012-03-16 07:52:00,12D 8H 0M
7867,2,a1-a2-a2,2012-02-07 01:26:00,2012-02-14 03:32:00,2012-02-16 02:50:00,2012-03-02 12:53:00,17D 9H 21M
7867,3,a1-a2-a2-a2,2012-02-07 01:26:00,2012-02-16 02:50:00,2012-02-16 23:52:00,2012-02-24 00:33:00,7D 21H 43M
7867,4,a1-a2-a2-a2-a3,2012-02-07 01:26:00,2012-02-16 23:52:00,2012-02-17 15:15:00,2012-02-28 18:29:00,11D 18H 37M
7867,5,a1-a2-a2-a2-a3-a3,2012-02-07 01:26:00,2012-02-17 15:15:00,2012-02-17 19:49:00,2012-02-19 05:53:00,1D 14H 38M
7867,6,a1-a2-a2-a2-a3-a3-a3,2012-02-07 01:26:00,2012-02-17 19:49:00,2012-02-17 19:50:00,2012-02-19 07:58:00,1D 12H 9M
7867,7,a1-a2-a2-a2-a3-a3-a3-a3,2012-02-07 01:26:00,2012-02-17 19:50:00,2012-02-17 20:28:00,2012-02-19 02:54:00,1D 7H 4M
7867,8,a1-a2-a2-a2-a3-a3-a3-a3-a5,2012-02-07 01:26:00,2012-02-17 20:28:00,2012-02-17 21:19:00,2012-02-19 02:34:00,1D 6H 6M
7867,9,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5,2012-02-07 01:26:00,2012-02-17 21:19:00,2012-02-18 01:50:00,2012-02-21 06:08:00,3D 8H 49M
7867,10,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5-a5,2012-02-07 01:26:00,2012-02-18 01:50:00,2012-02-20 17:44:00,2012-02-21 09:41:00,3D 7H 51M
7867,11,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5-a5-a3,2012-02-07 01:26:00,2012-02-20 17:44:00,2012-02-20 18:03:00,2012-02-25 16:28:00,4D 22H 44M
7867,12,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5-a5-a3-a3,2012-02-07 01:26:00,2012-02-20 18:03:00,2012-02-20 18:44:00,2012-02-24 17:13:00,3D 23H 10M
7867,13,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5-a5-a3-a3-a3,2012-02-07 01:26:00,2012-02-20 18:44:00,2012-02-20 23:54:00,2012-02-21 09:42:00,0D 14H 58M
7867,14,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5-a5-a3-a3-a3-a5,2012-02-07 01:26:00,2012-02-20 23:54:00,2012-02-20 23:56:00,2012-02-21 16:33:00,0D 16H 39M
7867,15,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5-a5-a3-a3-a3-a5-a5,2012-02-07 01:26:00,2012-02-20 23:56:00,2012-02-21 00:44:00,2012-02-21 18:00:00,0D 18H 4M
7867,16,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5-a5-a3-a3-a3-a5-a5-a5,2012-02-07 01:26:00,2012-02-21 00:44:00,2012-02-21 18:00:00,2012-02-21 17:07:00,0D 16H 23M
7867,17,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5-a5-a3-a3-a3-a5-a5-a5-a5,2012-02-07 01:26:00,2012-02-21 18:00:00,2012-02-21 18:18:00,2012-02-23 05:13:00,1D 11H 13M
7867,18,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5-a5-a3-a3-a3-a5-a5-a5-a5-a3,2012-02-07 01:26:00,2012-02-21 18:18:00,2012-02-22 18:35:00,2012-02-23 02:51:00,1D 8H 33M
7867,19,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5-a5-a3-a3-a3-a5-a5-a5-a5-a3-a5,2012-02-07 01:26:00,2012-02-22 18:35:00,2012-02-22 18:44:00,2012-02-23 17:22:00,0D 22H 47M
7867,20,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5-a5-a3-a3-a3-a5-a5-a5-a5-a3-a5-a5,2012-02-07 01:26:00,2012-02-22 18:44:00,2012-02-25 19:28:00,2012-02-25 01:15:00,2D 6H 31M
7867,21,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5-a5-a3-a3-a3-a5-a5-a5-a5-a3-a5-a5-a5,2012-02-07 01:26:00,2012-02-25 19:28:00,2012-02-27 19:47:00,2012-02-27 01:42:00,1D 6H 14M
7867,22,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5-a5-a3-a3-a3-a5-a5-a5-a5-a3-a5-a5-a5-a5,2012-02-07 01:26:00,2012-02-27 19:47:00,2012-02-27 20:49:00,2012-03-07 03:29:00,8D 7H 42M
7867,23,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5-a5-a3-a3-a3-a5-a5-a5-a5-a3-a5-a5-a5-a5-a5,2012-02-07 01:26:00,2012-02-27 20:49:00,2012-02-27 21:53:00,2012-03-02 02:48:00,3D 5H 59M
7867,24,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5-a5-a3-a3-a3-a5-a5-a5-a5-a3-a5-a5-a5-a5-a5-a3,2012-02-07 01:26:00,2012-02-27 21:53:00,2012-02-27 22:43:00,2012-02-28 19:26:00,0D 21H 33M
7867,25,a1-a2-a2-a2-a3-a3-a3-a3-a5-a5-a5-a3-a3-a3-a5-a5-a5-a5-a3-a5-a5-a5-a5-a5-a3-a3,2012-02-07 01:26:00,2012-02-27 22:43:00,2012-02-27 22:45:00,2012-02-28 21:56:00,0D 23H 13M
7869,2,a1-a1-a2,2012-02-07 02:32:00,2012-02-07 05:34:00,2012-02-07 05:47:00,2012-02-23 17:56:00,16D 12H 22M
7869,3,a1-a1-a2-a2,2012-02-07 02:32:00,2012-02-07 05:47:00,2012-02-14 22:35:00,2012-02-21 19:38:00,14D 13H 51M
7869,4,a1-a1-a2-a2-a2,2012-02-07 02:32:00,2012-02-14 22:35:00,2012-02-15 22:54:00,2012-02-27 17:22:00,12D 18H 47M
7869,5,a1-a1-a2-a2-a2-a2,2012-02-07 02:32:00,2012-02-15 22:54:00,2012-02-16 01:06:00,2012-02-29 15:46:00,13D 16H 52M
7870,2,a1-a1-a1,2012-02-06 23:35:00,2012-02-07 02:33:00,2012-02-07 03:29:00,2012-02-23 13:09:00,16D 10H 36M
7870,3,a1-a1-a1-a1,2012-02-06 23:35:00,2012-02-07 03:29:00,2012-02-07 03:34:00,2012-02-24 15:28:00,17D 11H 59M
7870,4,a1-a1-a1-a1-a1,2012-02-06 23:35:00,2012-02-07 03:34:00,2012-02-07 03:49:00,2012-02-27 00:31:00,19D 20H 57M
7870,5,a1-a1-a1-a1-a1-a1,2012-02-06 23:35:00,2012-02-07 03:49:00,2012-02-09 01:17:00,2012-02-28 20:32:00,21D 16H 43M
7871,2,a4-a4-a1,2012-02-06 18:36:00,2012-02-07 03:54:00,2012-02-07 03:59:00,2012-02-07 23:42:00,0D 19H 48M
7871,3,a4-a4-a1-a2,2012-02-06 18:36:00,2012-02-07 03:59:00,2012-02-14 05:05:00,2012-02-15 13:20:00,8D 9H 21M
7873,2,a1-a1-a1,2012-02-07 03:21:00,2012-02-08 02:07:00,2012-02-08 20:14:00,2012-02-24 12:31:00,16D 10H 24M
7873,3,a1-a1-a1-a1,2012-02-07 03:21:00,2012-02-08 20:14:00,2012-02-08 23:06:00,2012-02-27 14:13:00,18D 17H 59M
7873,4,a1-a1-a1-a1-a1,2012-02-07 03:21:00,2012-02-08 23:06:00,2012-02-09 03:12:00,2012-02-29 08:43:00,20D 9H 37M
7873,5,a1-a1-a1-a1-a1-a1,2012-02-07 03:21:00,2012-02-09 03:12:00,2012-02-09 21:20:00,2012-02-26 23:53:00,17D 20H 41M
7873,6,a1-a1-a1-a1-a1-a1-a1,2012-02-07 03:21:00,2012-02-09 21:20:00,2012-02-10 04:57:00,2012-02-29 23:13:00,20D 1H 53M
7873,7,a1-a1-a1-a1-a1-a1-a1-a1,2012-02-07 03:21:00,2012-02-10 04:57:00,2012-02-11 23:24:00,2012-02-28 18:36:00,18D 13H 39M
7873,8,a1-a1-a1-a1-a1-a1-a1-a1-a1,2012-02-07 03:21:00,2012-02-11 23:24:00,2012-02-15 02:57:00,2012-03-02 10:56:00,19D 11H 32M
7873,9,a1-a1-a1-a1-a1-a1-a1-a1-a1-a1,2012-02-07 03:21:00,2012-02-15 02:57:00,2012-02-15 03:27:00,2012-03-04 13:58:00,18D 11H 1M
7873,10,a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1,2012-02-07 03:21:00,2012-02-15 03:27:00,2012-03-06 19:43:00,2012-03-05 23:07:00,19D 19H 40M
7873,11,a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1,2012-02-07 03:21:00,2012-03-06 19:43:00,2012-03-08 05:34:00,2012-03-26 06:20:00,19D 10H 37M
7873,12,a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1,2012-02-07 03:21:00,2012-03-08 05:34:00,2012-03-08 18:15:00,2012-03-30 00:53:00,21D 19H 19M
7878,2,a1-a2-a2,2012-02-06 19:59:00,2012-02-13 23:19:00,2012-02-29 18:18:00,2012-02-24 12:26:00,10D 13H 7M
7878,3,a1-a2-a2-a2,2012-02-06 19:59:00,2012-02-29 18:18:00,2012-03-08 18:15:00,2012-03-11 13:30:00,10D 19H 12M
7879,2,a4-a1-a2,2012-02-06 19:16:00,2012-02-06 19:47:00,2012-02-06 20:00:00,2012-02-16 04:29:00,9D 8H 42M
7879,3,a4-a1-a2-a2,2012-02-06 19:16:00,2012-02-06 20:00:00,2012-02-06 20:01:00,2012-02-17 00:28:00,10D 4H 28M
7879,4,a4-a1-a2-a2-a2,2012-02-06 19:16:00,2012-02-06 20:01:00,2012-02-13 19:53:00,2012-02-15 19:49:00,8D 23H 48M
7879,5,a4-a1-a2-a2-a2-a2,2012-02-06 19:16:00,2012-02-13 19:53:00,2012-02-14 04:09:00,2012-02-22 20:53:00,9D 1H 0M
7883,2,a1-a2-a2,2012-02-06 20:15:00,2012-02-14 04:29:00,2012-02-14 21:00:00,2012-02-28 07:08:00,14D 2H 39M
7883,3,a1-a2-a2-a2,2012-02-06 20:15:00,2012-02-14 21:00:00,2012-02-22 02:41:00,2012-02-22 11:30:00,7D 14H 30M
7883,4,a1-a2-a2-a2-a2,2012-02-06 20:15:00,2012-02-22 02:41:00,2012-02-23 19:13:00,2012-02-29 09:56:00,7D 7H 15M
7883,5,a1-a2-a2-a2-a2-a2,2012-02-06 20:15:00,2012-02-23 19:13:00,2012-02-24 18:22:00,2012-03-09 07:01:00,14D 11H 48M
7883,6,a1-a2-a2-a2-a2-a2-a3,2012-02-06 20:15:00,2012-02-24 18:22:00,2012-02-24 18:47:00,2012-03-03 10:16:00,7D 15H 54M
7883,7,a1-a2-a2-a2-a2-a2-a3-a3,2012-02-06 20:15:00,2012-02-24 18:47:00,2012-02-24 21:16:00,2012-02-26 04:48:00,1D 10H 1M
7883,8,a1-a2-a2-a2-a2-a2-a3-a3-a5,2012-02-06 20:15:00,2012-02-24 21:16:00,2012-02-24 21:21:00,2012-02-25 23:52:00,1D 2H 36M
7883,9,a1-a2-a2-a2-a2-a2-a3-a3-a5-a5,2012-02-06 20:15:00,2012-02-24 21:21:00,2012-02-24 21:38:00,2012-02-27 23:47:00,3D 2H 26M
7883,10,a1-a2-a2-a2-a2-a2-a3-a3-a5-a5-a5,2012-02-06 20:15:00,2012-02-24 21:38:00,2012-02-24 23:06:00,2012-02-28 03:48:00,3D 6H 10M
7883,11,a1-a2-a2-a2-a2-a2-a3-a3-a5-a5-a5-a5,2012-02-06 20:15:00,2012-02-24 23:06:00,2012-02-27 18:16:00,2012-02-28 06:23:00,3D 7H 17M
7883,12,a1-a2-a2-a2-a2-a2-a3-a3-a5-a5-a5-a5-a5,2012-02-06 20:15:00,2012-02-27 18:16:00,2012-02-27 20:27:00,2012-03-01 22:49:00,3D 4H 33M
7883,13,a1-a2-a2-a2-a2-a2-a3-a3-a5-a5-a5-a5-a5-a3,2012-02-06 20:15:00,2012-02-27 20:27:00,2012-02-27 20:46:00,2012-03-03 09:17:00,4D 12H 50M
7883,14,a1-a2-a2-a2-a2-a2-a3-a3-a5-a5-a5-a5-a5-a3-a3,2012-02-06 20:15:00,2012-02-27 20:46:00,2012-02-27 21:03:00,2012-02-28 10:31:00,0D 13H 45M
7883,15,a1-a2-a2-a2-a2-a2-a3-a3-a5-a5-a5-a5-a5-a3-a3-a3,2012-02-06 20:15:00,2012-02-27 21:03:00,2012-02-28 02:30:00,2012-02-28 14:00:00,0D 16H 57M
7883,16,a1-a2-a2-a2-a2-a2-a3-a3-a5-a5-a5-a5-a5-a3-a3-a3-a5,2012-02-06 20:15:00,2012-02-28 02:30:00,2012-02-28 05:41:00,2012-02-28 20:25:00,0D 17H 55M
7883,17,a1-a2-a2-a2-a2-a2-a3-a3-a5-a5-a5-a5-a5-a3-a3-a3-a5-a5,2012-02-06 20:15:00,2012-02-28 05:41:00,2012-02-28 19:21:00,2012-02-29 20:25:00,1D 14H 44M
7884,2,a4-a1-a1,2012-02-06 21:00:00,2012-02-08 02:09:00,2012-02-08 20:15:00,2012-02-17 07:36:00,9D 5H 27M
7884,3,a4-a1-a1-a1,2012-02-06 21:00:00,2012-02-08 20:15:00,2012-02-09 00:56:00,2012-02-20 01:52:00,11D 5H 37M
7884,4,a4-a1-a1-a1-a1,2012-02-06 21:00:00,2012-02-09 00:56:00,2012-02-09 00:58:00,2012-02-22 23:29:00,13D 22H 33M
7884,5,a4-a1-a1-a1-a1-a2,2012-02-06 21:00:00,2012-02-09 00:58:00,2012-02-16 18:41:00,2012-02-23 13:55:00,14D 12H 57M
7884,6,a4-a1-a1-a1-a1-a2-a2,2012-02-06 21:00:00,2012-02-16 18:41:00,2012-02-18 05:12:00,2012-03-03 14:37:00,15D 19H 56M
7884,7,a4-a1-a1-a1-a1-a2-a2-a2,2012-02-06 21:00:00,2012-02-18 05:12:00,2012-02-19 01:51:00,2012-03-06 11:19:00,17D 6H 7M
7884,8,a4-a1-a1-a1-a1-a2-a2-a2-a2,2012-02-06 21:00:00,2012-02-19 01:51:00,2012-02-23 04:46:00,2012-03-03 19:14:00,13D 17H 23M
7884,9,a4-a1-a1-a1-a1-a2-a2-a2-a2-a2,2012-02-06 21:00:00,2012-02-23 04:46:00,2012-02-24 05:45:00,2012-03-07 16:38:00,13D 11H 52M
7884,10,a4-a1-a1-a1-a1-a2-a2-a2-a2-a2-a2,2012-02-06 21:00:00,2012-02-24 05:45:00,2012-02-24 05:46:00,2012-03-09 12:03:00,14D 6H 18M
7884,11,a4-a1-a1-a1-a1-a2-a2-a2-a2-a2-a2-a2,2012-02-06 21:00:00,2012-02-24 05:46:00,2012-03-03 19:49:00,2012-03-05 05:26:00,9D 23H 40M
7884,12,a4-a1-a1-a1-a1-a2-a2-a2-a2-a2-a2-a2-a2,2012-02-06 21:00:00,2012-03-03 19:49:00,2012-03-05 18:11:00,2012-03-12 06:18:00,8D 10H 29M
7884,13,a4-a1-a1-a1-a1-a2-a2-a2-a2-a2-a2-a2-a2-a2,2012-02-06 21:00:00,2012-03-05 18:11:00,2012-03-05 19:22:00,2012-03-18 08:03:00,12D 13H 52M
7884,14,a4-a1-a1-a1-a1-a2-a2-a2-a2-a2-a2-a2-a2-a2-a2,2012-02-06 21:00:00,2012-03-05 19:22:00,2012-03-10 01:08:00,2012-03-13 14:05:00,7D 18H 43M
7886,2,a1-a1-a2,2012-02-07 02:28:00,2012-02-07 04:29:00,2012-02-07 04:30:00,2012-02-23 14:30:00,16D 10H 1M
7886,3,a1-a1-a2-a2,2012-02-07 02:28:00,2012-02-07 04:30:00,2012-02-10 20:16:00,2012-02-21 21:30:00,14D 17H 0M
7886,4,a1-a1-a2-a2-a2,2012-02-07 02:28:00,2012-02-10 20:16:00,2012-02-13 20:49:00,2012-02-23 19:21:00,12D 23H 5M
7888,2,a1-a1-a1,2012-02-06 20:48:00,2012-02-07 05:51:00,2012-02-07 05:58:00,2012-02-23 20:51:00,16D 15H 0M
7888,3,a1-a1-a1-a1,2012-02-06 20:48:00,2012-02-07 05:58:00,2012-02-07 06:00:00,2012-02-25 09:53:00,18D 3H 55M
7888,4,a1-a1-a1-a1-a2,2012-02-06 20:48:00,2012-02-07 06:00:00,2012-02-07 06:01:00,2012-02-27 22:48:00,20D 16H 48M
7888,5,a1-a1-a1-a1-a2-a2,2012-02-06 20:48:00,2012-02-07 06:01:00,2012-02-13 20:38:00,2012-02-25 20:31:00,18D 14H 30M
7888,6,a1-a1-a1-a1-a2-a2-a2,2012-02-06 20:48:00,2012-02-13 20:38:00,2012-02-15 21:41:00,2012-03-02 04:08:00,17D 7H 30M
7889,2,a1-a1-a2,2012-02-07 04:36:00,2012-02-07 19:09:00,2012-02-07 19:10:00,2012-02-24 03:35:00,16D 8H 26M
7889,3,a1-a1-a2-a2,2012-02-07 04:36:00,2012-02-07 19:10:00,2012-02-15 04:12:00,2012-02-19 03:02:00,11D 7H 52M
7889,4,a1-a1-a2-a2-a2,2012-02-07 04:36:00,2012-02-15 04:12:00,2012-02-18 04:36:00,2012-02-23 14:58:00,8D 10H 46M
7889,5,a1-a1-a2-a2-a2-a2,2012-02-07 04:36:00,2012-02-18 04:36:00,2012-02-23 00:32:00,2012-03-03 14:36:00,14D 10H 0M
7890,2,a1-a1-a1,2012-02-07 04:32:00,2012-02-08 01:30:00,2012-02-08 04:34:00,2012-02-24 13:29:00,16D 11H 59M
7890,3,a1-a1-a1-a1,2012-02-07 04:32:00,2012-02-08 04:34:00,2012-02-08 20:45:00,2012-02-26 21:20:00,18D 16H 46M
7890,4,a1-a1-a1-a1-a1,2012-02-07 04:32:00,2012-02-08 20:45:00,2012-02-09 01:47:00,2012-03-01 01:57:00,21D 5H 12M
7890,5,a1-a1-a1-a1-a1-a1,2012-02-07 04:32:00,2012-02-09 01:47:00,2012-02-09 19:02:00,2012-03-01 11:11:00,21D 9H 24M
7890,6,a1-a1-a1-a1-a1-a1-a1,2012-02-07 04:32:00,2012-02-09 19:02:00,2012-02-10 04:56:00,2012-03-02 23:20:00,22D 4H 18M
7890,7,a1-a1-a1-a1-a1-a1-a1-a1,2012-02-07 04:32:00,2012-02-10 04:56:00,2012-02-11 23:22:00,2012-03-02 03:50:00,20D 22H 54M
7890,8,a1-a1-a1-a1-a1-a1-a1-a1-a1,2012-02-07 04:32:00,2012-02-11 23:22:00,2012-02-14 22:46:00,2012-03-03 18:20:00,20D 18H 58M
7890,9,a1-a1-a1-a1-a1-a1-a1-a1-a1-a1,2012-02-07 04:32:00,2012-02-14 22:46:00,2012-02-15 05:01:00,2012-03-06 00:16:00,20D 1H 30M
7890,10,a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1,2012-02-07 04:32:00,2012-02-15 05:01:00,2012-02-17 04:12:00,2012-03-05 09:50:00,19D 4H 49M
7890,11,a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1,2012-02-07 04:32:00,2012-02-17 04:12:00,2012-02-18 19:53:00,2012-03-07 18:22:00,19D 14H 10M
7890,12,a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1,2012-02-07 04:32:00,2012-02-18 19:53:00,2012-02-20 18:53:00,2012-03-10 10:46:00,20D 14H 53M
7890,13,a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1,2012-02-07 04:32:00,2012-02-20 18:53:00,2012-03-07 21:15:00,2012-03-10 16:58:00,18D 22H 5M
7890,14,a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1-a1,2012-02-07 04:32:00,2012-03-07 21:15:00,2012-03-08 18:15:00,2012-03-25 04:32:00,17D 7H 17M
7891,2,a1-a2-a2,2012-02-07 03:57:00,2012-02-14 05:08:00,2012-02-18 04:23:00,2012-02-28 10:28:00,14D 5H 20M
7891,3,a1-a2-a2-a2,2012-02-07 03:57:00,2012-02-18 04:23:00,2012-02-18 05:34:00,2012-03-03 14:40:00,14D 10H 17M
7891,4,a1-a2-a2-a2-a2,2012-02-07 03:57:00,2012-02-18 05:34:00,2012-02-23 21:21:00,2012-03-03 14:47:00,14D 9H 13M
7891,5,a1-a2-a2-a2-a2-a2,2012-02-07 03:57:00,2012-02-23 21:21:00,2012-02-24 22:28:00,2012-03-04 00:52:00,9D 3H 31M
7891,6,a1-a2-a2-a2-a2-a2-a2,2012-02-07 03:57:00,2012-02-24 22:28:00,2012-03-02 04:16:00,2012-03-05 14:45:00,9D 16H 17M
7891,7,a1-a2-a2-a2-a2-a2-a2-a2,2012-02-07 03:57:00,2012-03-02 04:16:00,2012-03-06 01:49:00,2012-03-09 07:39:00,7D 3H 23M
7891,8,a1-a2-a2-a2-a2-a2-a2-a2-a2,2012-02-07 03:57:00,2012-03-06 01:49:00,2012-03-08 18:15:00,2012-03-17 15:57:00,11D 14H 8M
7892,2,a1-a1-a1,2012-02-07 04:16:00,2012-02-08 18:57:00,2012-02-09 04:58:00,2012-02-25 17:27:00,16D 22H 30M
7892,3,a1-a1-a1-a1,2012-02-07 04:16:00,2012-02-09 04:58:00,2012-02-09 05:24:00,2012-02-28 03:54:00,18D 22H 56M
7892,4,a1-a1-a1-a1-a1,2012-02-07 04:16:00,2012-02-09 05:24:00,2012-02-09 05:41:00,2012-03-01 19:00:00,21D 13H 36M
7893,2,a4-a1-a1,2012-02-06 21:28:00,2012-02-07 04:54:00,2012-02-08 02:18:00,2012-02-16 09:25:00,9D 4H 31M
7893,3,a4-a1-a1-a1,2012-02-06 21:28:00,2012-02-08 02:18:00,2012-02-17 01:20:00,2012-02-18 04:20:00,10D 2H 2M
7893,4,a4-a1-a1-a1-a2,2012-02-06 21:28:00,2012-02-17 01:20:00,2012-02-18 05:42:00,2012-02-28 20:47:00,11D 19H 27M
7894,2,a1-a1-a2,2012-02-07 04:41:00,2012-02-07 05:41:00,2012-02-14 23:25:00,2012-02-23 19:37:00,16D 13H 56M
7894,3,a1-a1-a2-a2,2012-02-07 04:41:00,2012-02-14 23:25:00,2012-02-17 04:08:00,2012-02-29 14:07:00,14D 14H 42M
7894,4,a1-a1-a2-a2-a2,2012-02-07 04:41:00,2012-02-17 04:08:00,2012-03-02 19:25:00,2012-03-01 18:33:00,13D 14H 25M
7894,5,a1-a1-a2-a2-a2-a2,2012-02-07 04:41:00,2012-03-02 19:25:00,2012-03-05 23:33:00,2012-03-13 09:27:00,10D 14H 2M
7895,2,a1-a2-a2,2012-02-07 05:11:00,2012-02-07 05:19:00,2012-02-14 05:46:00,2012-02-21 05:54:00,14D 0H 35M
7895,3,a1-a2-a2-a2,2012-02-07 05:11:00,2012-02-14 05:46:00,2012-02-15 02:01:00,2012-02-26 05:04:00,11D 23H 18M
7895,4,a1-a2-a2-a2-a2,2012-02-07 05:11:00,2012-02-15 02:01:00,2012-02-16 00:16:00,2012-02-29 10:25:00,14D 8H 24M
7897,2,a4-a1-a1,2012-02-06 22:27:00,2012-02-07 05:09:00,2012-02-13 21:47:00,2012-02-16 07:26:00,9D 2H 17M
7897,3,a4-a1-a1-a1,2012-02-06 22:27:00,2012-02-13 21:47:00,2012-02-14 22:47:00,2012-02-23 23:03:00,10D 1H 16M
7897,4,a4-a1-a1-a1-a1,2012-02-06 22:27:00,2012-02-14 22:47:00,2012-02-25 03:36:00,2012-03-02 16:28:00,16D 17H 41M
7897,5,a4-a1-a1-a1-a1-a1,2012-02-06 22:27:00,2012-02-25 03:36:00,2012-03-07 00:18:00,2012-03-09 08:40:00,13D 5H 4M
7899,2,a1-a2-a2,2012-02-07 05:26:00,2012-02-07 05:35:00,2012-02-10 01:49:00,2012-02-21 05:17:00,13D 23H 42M
7899,3,a1-a2-a2-a2,2012-02-07 05:26:00,2012-02-10 01:49:00,2012-02-10 01:51:00,2012-02-22 00:08:00,11D 22H 19M
7899,4,a1-a2-a2-a2-a2,2012-02-07 05:26:00,2012-02-10 01:51:00,2012-02-14 22:06:00,2012-02-23 20:40:00,13D 18H 49M
7899,5,a1-a2-a2-a2-a2-a2,2012-02-07 05:26:00,2012-02-14 22:06:00,2012-02-15 23:48:00,2012-02-27 15:07:00,12D 17H 1M
7902,2,a4-a4-a1,2012-02-07 01:07:00,2012-02-07 19:40:00,2012-02-07 22:49:00,2012-02-07 19:15:00,0D 0H -25M
7902,3,a4-a4-a1-a1,2012-02-07 01:07:00,2012-02-07 22:49:00,2012-02-07 22:50:00,2012-02-17 13:37:00,9D 14H 48M
7902,4,a4-a4-a1-a1-a1,2012-02-07 01:07:00,2012-02-07 22:50:00,2012-02-07 22:56:00,2012-02-18 15:29:00,10D 16H 39M
7902,5,a4-a4-a1-a1-a1-a1,2012-02-07 01:07:00,2012-02-07 22:56:00,2012-02-08 23:57:00,2012-02-18 23:45:00,11D 0H 49M
7902,6,a4-a4-a1-a1-a1-a1-a1,2012-02-07 01:07:00,2012-02-08 23:57:00,2012-02-09 20:49:00,2012-02-19 20:10:00,10D 20H 13M
7902,7,a4-a4-a1-a1-a1-a1-a1-a1,2012-02-07 01:07:00,2012-02-09 20:49:00,2012-02-10 00:58:00,2012-02-21 22:29:00,12D 1H 40M
7903,2,a1-a2-a2,2012-02-07 04:41:00,2012-02-11 23:41:00,2012-02-17 19:10:00,2012-02-26 01:59:00,14D 2H 18M
7903,3,a1-a2-a2-a2,2012-02-07 04:41:00,2012-02-17 19:10:00,2012-02-18 05:12:00,2012-03-01 02:46:00,12D 7H 36M
7903,4,a1-a2-a2-a2-a3,2012-02-07 04:41:00,2012-02-18 05:12:00,2012-02-18 21:56:00,2012-02-28 23:01:00,10D 17H 49M
7903,5,a1-a2-a2-a2-a3-a5,2012-02-07 04:41:00,2012-02-18 21:56:00,2012-02-20 18:21:00,2012-02-20 02:25:00,1D 4H 29M
7903,6,a1-a2-a2-a2-a3-a5-a5,2012-02-07 04:41:00,2012-02-20 18:21:00,2012-02-20 19:30:00,2012-02-23 14:05:00,2D 19H 44M
7904,2,a1-a2-a3,2012-02-06 23:24:00,2012-02-07 00:17:00,2012-02-07 01:01:00,2012-02-16 05:33:00,9D 5H 16M
7904,3,a1-a2-a3-a5,2012-02-06 23:24:00,2012-02-07 01:01:00,2012-02-07 03:17:00,2012-02-08 10:54:00,1D 9H 53M
7904,4,a1-a2-a3-a5-a5,2012-02-06 23:24:00,2012-02-07 03:17:00,2012-02-07 03:24:00,2012-02-09 09:27:00,2D 6H 10M
7904,5,a1-a2-a3-a5-a5-a5,2012-02-06 23:24:00,2012-02-07 03:24:00,2012-02-07 18:47:00,2012-02-08 21:58:00,1D 18H 34M
7904,6,a1-a2-a3-a5-a5-a5-a5,2012-02-06 23:24:00,2012-02-07 18:47:00,2012-02-08 00:18:00,2012-02-08 19:14:00,1D 0H 27M
7908,2,a1-a1-a1,2012-02-07 19:14:00,2012-02-08 04:28:00,2012-02-08 20:40:00,2012-02-25 03:33:00,16D 23H 5M
7908,3,a1-a1-a1-a1,2012-02-07 19:14:00,2012-02-08 20:40:00,2012-02-08 20:43:00,2012-02-27 08:02:00,18D 11H 22M
7908,4,a1-a1-a1-a1-a1,2012-02-07 19:14:00,2012-02-08 20:43:00,2012-02-09 04:15:00,2012-02-29 00:44:00,20D 4H 1M
7908,5,a1-a1-a1-a1-a1-a1,2012-02-07 19:14:00,2012-02-09 04:15:00,2012-02-09 04:16:00,2012-02-28 10:21:00,19D 6H 6M
7908,6,a1-a1-a1-a1-a1-a1-a2,2012-02-07 19:14:00,2012-02-09 04:16:00,2012-02-17 01:15:00,2012-03-01 03:23:00,20D 23H 7M
7908,7,a1-a1-a1-a1-a1-a1-a2-a2,2012-02-07 19:14:00,2012-02-17 01:15:00,2012-02-17 19:13:00,2012-03-07 18:39:00,19D 17H 24M
